"Code","Description","Parent"
"Pr_20_64_08","Bollards","Pr_20_64"
"Pr_20_64_08_01","Aluminium Bollards","Pr_20_64_08"
"Pr_20_64_08_03","Aluminium Hinged Bollards","Pr_20_64_08"
"Pr_20_64_08_05","Aluminium Telescopic Bollards","Pr_20_64_08"
"Pr_20_64_08_11","Carbon Steel Bollards","Pr_20_64_08"
"Pr_20_64_08_12","Carbon Steel Hinged Bollards","Pr_20_64_08"
"Pr_20_64_08_13","Carbon Steel Rising Bollards","Pr_20_64_08"
"Pr_20_64_08_14","Carbon Steel Telescopic Bollards","Pr_20_64_08"
"Pr_20_64_08_15","Cast Iron Bollards","Pr_20_64_08"
"Pr_20_64_08_16","Concrete Bollards","Pr_20_64_08"
"Pr_20_64_08_36","Hardwood Bollards","Pr_20_64_08"
"Pr_20_64_08_60","Plastics Bollards","Pr_20_64_08"
"Pr_20_64_08_62","Plastics Hinged Car Bollards","Pr_20_64_08"
"Pr_20_64_08_64","Plastics Rising Bollards","Pr_20_64_08"
"Pr_20_64_08_66","Plastics Telescopic Bollards","Pr_20_64_08"
"Pr_20_64_08_80","Softwood Bollards","Pr_20_64_08"
"Pr_20_64_08_82","Stainless Steel Bollards","Pr_20_64_08"
"Pr_20_64_08_83","Stainless Steel Hinged Bollards","Pr_20_64_08"
"Pr_20_64_08_84","Stainless Steel Rising Bollards","Pr_20_64_08"
"Pr_20_64_08_85","Stainless Steel Telescopic Bollards","Pr_20_64_08"
"Pr_20_64_64","Posts And Post Accessories","Pr_20_64"
"Pr_20_64_64_02","Adjustable Post Bases","Pr_20_64_64"
"Pr_20_64_64_04","Aluminium Posts","Pr_20_64_64"
"Pr_20_64_64_05","Aluminium Post Tops","Pr_20_64_64"
"Pr_20_64_64_11","Carbon Steel Electric Security Fencing Posts","Pr_20_64_64"
"Pr_20_64_64_12","Carbon Steel Post Extension Arms","Pr_20_64_64"
"Pr_20_64_64_13","Carbon Steel Post Tops","Pr_20_64_64"
"Pr_20_64_64_14","Carbon Steel Posts","Pr_20_64_64"
"Pr_20_64_64_15","Carbon Steel Wind Posts","Pr_20_64_64"
"Pr_20_64_64_16","Cast Iron Post Tops","Pr_20_64_64"
"Pr_20_64_64_17","Cast Iron Posts","Pr_20_64_64"
"Pr_20_64_64_18","Concrete Post Extension Arms","Pr_20_64_64"
"Pr_20_64_64_19","Concrete Post Tops","Pr_20_64_64"
"Pr_20_64_64_20","Concrete Posts","Pr_20_64_64"
"Pr_20_64_64_36","Hardwood Hand Posts","Pr_20_64_64"
"Pr_20_64_64_37","Hardwood Post Tops","Pr_20_64_64"
"Pr_20_64_64_38","Hardwood Posts","Pr_20_64_64"
"Pr_20_64_64_39","Hardwood Spindles","Pr_20_64_64"
"Pr_20_64_64_60","Plastics Post Tops","Pr_20_64_64"
"Pr_20_64_64_62","Plastics Posts","Pr_20_64_64"
"Pr_20_64_64_80","Softwood Hand Posts","Pr_20_64_64"
"Pr_20_64_64_81","Softwood Post Tops","Pr_20_64_64"
"Pr_20_64_64_82","Softwood Posts","Pr_20_64_64"
"Pr_20_64_64_83","Stainless Steel Post Tops","Pr_20_64_64"
"Pr_20_64_64_84","Stainless Steel Posts","Pr_20_64_64"
"Pr_20_64_64_85","Stainless Steel Wind Posts","Pr_20_64_64"
"Pr_20_64_64_86","Stand-Off Post Bases","Pr_20_64_64"
"Pr_20_64_64_87","Stone Balusters","Pr_20_64_64"
"Pr_20_76","Sectional Products","Pr_20"
"Pr_20_76_51","Metal Sections","Pr_20_76"
"Pr_20_76_51_01","Aluminium Cold Drawn Rods, Bars And Tubes","Pr_20_76_51"
"Pr_20_76_51_02","Aluminium Extruded Precision Profiles","Pr_20_76_51"
"Pr_20_76_51_03","Aluminium Extruded Rods, Bars, Tubes And Profiles","Pr_20_76_51"
"Pr_20_76_51_05","Aluminium Structural Sections","Pr_20_76_51"
"Pr_20_76_51_06","Aluminium Curtain Wall Frame Sections","Pr_20_76_51"
"Pr_20_76_51_07","Aluminium Patent Glazing Bars","Pr_20_76_51"
"Pr_20_76_51_10","Carbon Steel Angle Sections","Pr_20_76_51"
"Pr_20_76_51_11","Carbon Steel Bars","Pr_20_76_51"
"Pr_20_76_51_12","Carbon Steel Beams, Columns, Channels And Tee Sections","Pr_20_76_51"
"Pr_20_76_51_13","Carbon Steel Column Shoes","Pr_20_76_51"
"Pr_20_76_51_14","Carbon Steel Curtain Wall Frame Sections","Pr_20_76_51"
"Pr_20_76_51_15","Carbon Steel Curved Sections","Pr_20_76_51"
"Pr_20_76_51_16","Carbon Steel Hot Finished Hollow Sections","Pr_20_76_51"
"Pr_20_76_51_17","Carbon Steel Pales","Pr_20_76_51"
"Pr_20_76_51_18","Carbon Steel Patent Glazing Bars","Pr_20_76_51"
"Pr_20_76_51_19","Carbon Steel Seamless Tubes","Pr_20_76_51"
"Pr_20_76_51_20","Carbon Steel Welded Tubes","Pr_20_76_51"
"Pr_20_76_51_21","Cold-Formed Carbon Steel Sections","Pr_20_76_51"
"Pr_20_76_51_22","Cold-Formed Steel Strip Studs","Pr_20_76_51"
"Pr_20_76_51_23","Copper Alloy Sections","Pr_20_76_51"
"Pr_20_76_51_52","Metal Mullions And Transoms","Pr_20_76_51"
"Pr_20_76_51_72","Resilient (Acoustic) Bars","Pr_20_76_51"
"Pr_20_76_51_77","Sheathed Carbon Steel Patent Glazing Bars","Pr_20_76_51"
"Pr_20_76_51_82","Stainless Steel Bars, Rods And Sections","Pr_20_76_51"
"Pr_20_76_51_83","Stainless Steel Column Shoes","Pr_20_76_51"
"Pr_20_76_51_84","Stainless Steel Pales","Pr_20_76_51"
"Pr_20_76_51_85","Stainless Steel Seamless Circular Tubes","Pr_20_76_51"
"Pr_20_76_51_86","Stainless Steel Welded Circular Tubes","Pr_20_76_51"
"Pr_20_76_51_98","Wrought Iron Sections","Pr_20_76_51"
"Pr_20_76_63","Plastics Sections","Pr_20_76"
"Pr_20_76_63_62","Plastics Palisades","Pr_20_76_63"
"Pr_20_76_63_63","Plastics Pile Sleeves","Pr_20_76_63"
"Pr_20_76_63_64","Plastics Preformed Liners","Pr_20_76_63"
"Pr_20_76_63_91","Unplasticized Polyvinylchloride (Pvc-U) Curtain Wall Frame Sections","Pr_20_76_63"
"Pr_20_76_88","Timber Sections","Pr_20_76"
"Pr_20_76_88_14","Cleft Chestnut Pales","Pr_20_76_88"
"Pr_20_76_88_30","Hardwood Beams","Pr_20_76_88"
"Pr_20_76_88_31","Hardwood Bearers","Pr_20_76_88"
"Pr_20_76_88_32","Hardwood Capping And Counter Fencing Rails","Pr_20_76_88"
"Pr_20_76_88_33","Hardwood Fencing Battens","Pr_20_76_88"
"Pr_20_76_88_34","Hardwood Fencing Rails","Pr_20_76_88"
"Pr_20_76_88_35","Hardwood Floating Floor Battens","Pr_20_76_88"
"Pr_20_76_88_36","Hardwood Gravity Battens","Pr_20_76_88"
"Pr_20_76_88_37","Hardwood Log Poles","Pr_20_76_88"
"Pr_20_76_88_38","Hardwood Noggings","Pr_20_76_88"
"Pr_20_76_88_39","Hardwood Packs","Pr_20_76_88"
"Pr_20_76_88_40","Hardwood Pales","Pr_20_76_88"
"Pr_20_76_88_41","Hardwood Partition Studs","Pr_20_76_88"
"Pr_20_76_88_42","Hardwood Roofing And Cladding Battens","Pr_20_76_88"
"Pr_20_76_88_43","Hardwood Sections","Pr_20_76_88"
"Pr_20_76_88_44","Hardwood Sleepers","Pr_20_76_88"
"Pr_20_76_88_45","Hardwood Walings","Pr_20_76_88"
"Pr_20_76_88_46","Hardwood Weatherboarding Battens","Pr_20_76_88"
"Pr_20_76_88_47","Hardwood Wedges","Pr_20_76_88"
"Pr_20_76_88_48","Laminated Strand Lumber (Lsl) Sections","Pr_20_76_88"
"Pr_20_76_88_49","Laminated Veneer Lumber (Lvl) Sections","Pr_20_76_88"
"Pr_20_76_88_60","Parallel Strand Lumber (Psl) Sections","Pr_20_76_88"
"Pr_20_76_88_70","Softwood Beams","Pr_20_76_88"
"Pr_20_76_88_71","Softwood Bearers","Pr_20_76_88"
"Pr_20_76_88_72","Softwood Capping And Counter Fencing Rails","Pr_20_76_88"
"Pr_20_76_88_73","Softwood Fencing Battens","Pr_20_76_88"
"Pr_20_76_88_74","Softwood Fencing Rails","Pr_20_76_88"
"Pr_20_76_88_75","Softwood Floating Floor Battens","Pr_20_76_88"
"Pr_20_76_88_76","Softwood Gravity Battens","Pr_20_76_88"
"Pr_20_76_88_77","Softwood Log Poles","Pr_20_76_88"
"Pr_20_76_88_78","Softwood Noggings","Pr_20_76_88"
"Pr_20_76_88_79","Softwood Packs","Pr_20_76_88"
"Pr_20_76_88_80","Softwood Pales","Pr_20_76_88"
"Pr_20_76_88_81","Softwood Partition Studs","Pr_20_76_88"
"Pr_20_76_88_82","Softwood Roofing And Cladding Battens","Pr_20_76_88"
"Pr_20_76_88_83","Softwood Sections","Pr_20_76_88"
"Pr_20_76_88_85","Softwood Walings","Pr_20_76_88"
"Pr_20_76_88_86","Softwood Weatherboarding Battens","Pr_20_76_88"
"Pr_20_76_88_87","Softwood Wedges","Pr_20_76_88"
"Pr_20_85","Support And Restraint Products","Pr_20"
"Pr_20_85_03","Angles And Brackets","Pr_20_85"
"Pr_20_85_03_01","Above-Ground Drainage Pipe Brackets","Pr_20_85_03"
"Pr_20_85_03_02","Aluminium Brackets","Pr_20_85_03"
"Pr_20_85_03_03","Aluminium Bronze Brackets","Pr_20_85_03"
"Pr_20_85_03_04","Aluminium Column Luminaire Brackets","Pr_20_85_03"
"Pr_20_85_03_05","Aluminium Downpipe Brackets","Pr_20_85_03"
"Pr_20_85_03_06","Aluminium Luminaire Brackets","Pr_20_85_03"
"Pr_20_85_03_07","Aluminium Rainwater Gutter Brackets","Pr_20_85_03"
"Pr_20_85_03_09","Bracketed Angle Supports","Pr_20_85_03"
"Pr_20_85_03_11","Carbon Steel Brackets","Pr_20_85_03"
"Pr_20_85_03_12","Carbon Steel Cavity Barrier Brackets","Pr_20_85_03"
"Pr_20_85_03_13","Carbon Steel Column Luminaire Brackets","Pr_20_85_03"
"Pr_20_85_03_14","Carbon Steel Fencing Brackets","Pr_20_85_03"
"Pr_20_85_03_15","Carbon Steel Luminaire Brackets","Pr_20_85_03"
"Pr_20_85_03_16","Cast Brass Glass Fixing Brackets","Pr_20_85_03"
"Pr_20_85_03_17","Cast Iron Downpipe Brackets","Pr_20_85_03"
"Pr_20_85_03_18","Cast Iron Rainwater Gutter Brackets","Pr_20_85_03"
"Pr_20_85_03_20","Copper Brackets","Pr_20_85_03"
"Pr_20_85_03_21","Copper Downpipe Brackets","Pr_20_85_03"
"Pr_20_85_03_22","Copper Rainwater Gutter Brackets","Pr_20_85_03"
"Pr_20_85_03_23","Curtain Wall Adjustable Support Brackets","Pr_20_85_03"
"Pr_20_85_03_24","Downpipe Brackets","Pr_20_85_03"
"Pr_20_85_03_26","Eaves Gutter Brackets","Pr_20_85_03"
"Pr_20_85_03_28","Extinguisher Mounting Brackets","Pr_20_85_03"
"Pr_20_85_03_30","Fire Bucket Wall Brackets","Pr_20_85_03"
"Pr_20_85_03_42","Individual Masonry Brackets","Pr_20_85_03"
"Pr_20_85_03_47","Light Fitting Brackets","Pr_20_85_03"
"Pr_20_85_03_50","Masonry Supports","Pr_20_85_03"
"Pr_20_85_03_52","Metal Timber Member Fixing Brackets","Pr_20_85_03"
"Pr_20_85_03_62","Phosphor Bronze Brackets","Pr_20_85_03"
"Pr_20_85_03_64","Plain Angle Supports","Pr_20_85_03"
"Pr_20_85_03_70","Rainwater Gutter Brackets","Pr_20_85_03"
"Pr_20_85_03_80","Stainless Steel Angles","Pr_20_85_03"
"Pr_20_85_03_81","Stainless Steel Brackets","Pr_20_85_03"
"Pr_20_85_03_82","Stainless Steel Cavity Barrier Brackets","Pr_20_85_03"
"Pr_20_85_03_83","Stainless Steel Cladding Angles","Pr_20_85_03"
"Pr_20_85_03_84","Stainless Steel Handrail Brackets","Pr_20_85_03"
"Pr_20_85_03_85","Stainless Steel Column Luminaire Brackets","Pr_20_85_03"
"Pr_20_85_03_86","Stainless Steel Luminaire Brackets","Pr_20_85_03"
"Pr_20_85_03_87","Surveillance Camera Brackets","Pr_20_85_03"
"Pr_20_85_03_92","Unplasticized Polyvinylchloride (Pvc-U) Downpipe Brackets","Pr_20_85_03"
"Pr_20_85_03_93","Unplasticized Polyvinylchloride (Pvc-U) Rainwater Gutter Brackets","Pr_20_85_03"
"Pr_20_85_03_96","Wall-Hung Wc Support Brackets","Pr_20_85_03"
"Pr_20_85_03_98","Wash Basin Support Brackets","Pr_20_85_03"
"Pr_20_85_06","Bands And Hoops","Pr_20_85"
"Pr_20_85_06_06","Bandings","Pr_20_85_06"
"Pr_20_85_06_11","Carbon Steel Hoops","Pr_20_85_06"
"Pr_20_85_06_85","Stainless Steel Hoops","Pr_20_85_06"
"Pr_20_85_06_96","Water Fire Extinguisher Leather Straps","Pr_20_85_06"
"Pr_20_85_07","Beams And Lintels","Pr_20_85"
"Pr_20_85_07_02","Aggregate Concrete Trough Lintels","Pr_20_85_07"
"Pr_20_85_07_11","Carbon Steel Lintels","Pr_20_85_07"
"Pr_20_85_07_13","Clay Block Trough Lintels","Pr_20_85_07"
"Pr_20_85_07_15","Concrete Lintels","Pr_20_85_07"
"Pr_20_85_07_36","Hardwood Lintels","Pr_20_85_07"
"Pr_20_85_07_43","Inset Open Fireplace Throat Forming Lintels And Corbel Units","Pr_20_85_07"
"Pr_20_85_07_68","Prestressed Concrete Lintels","Pr_20_85_07"
"Pr_20_85_07_80","Softwood Lintels","Pr_20_85_07"
"Pr_20_85_07_82","Stainless Steel Lintels","Pr_20_85_07"
"Pr_20_85_07_83","Stone Lintels","Pr_20_85_07"
"Pr_20_85_07_84","Structural Wood-Composite Box Beams","Pr_20_85_07"
"Pr_20_85_07_85","Structural Wood-Composite I-Beams","Pr_20_85_07"
"Pr_20_85_07_86","Structural Wood-Composite I-Joists","Pr_20_85_07"
"Pr_20_85_13","Concrete Base And Foundation Products","Pr_20_85"
"Pr_20_85_13_13","Concrete Fence Post Bases","Pr_20_85_13"
"Pr_20_85_13_14","Concrete Foundation Pads","Pr_20_85_13"
"Pr_20_85_13_15","Concrete Ground Beams","Pr_20_85_13"
"Pr_20_85_13_16","Concrete Pocket Foundations","Pr_20_85_13"
"Pr_20_85_14","Concrete Flooring And Decking Products","Pr_20_85"
"Pr_20_85_14_02","Aggregate Concrete Infill Blocks","Pr_20_85_14"
"Pr_20_85_14_05","Autoclaved Aerated Concrete (Aac) Infill Blocks","Pr_20_85_14"
"Pr_20_85_14_14","Concrete Hollow Core Slabs","Pr_20_85_14"
"Pr_20_85_14_15","Concrete Solid Slabs","Pr_20_85_14"
"Pr_20_85_14_28","Expanded Polystyrene (Eps) Infill Blocks","Pr_20_85_14"
"Pr_20_85_14_68","Prestressed Concrete T-Beams","Pr_20_85_14"
"Pr_20_85_15","Concrete Framing Products","Pr_20_85"
"Pr_20_85_15_14","Concrete Beams","Pr_20_85_15"
"Pr_20_85_15_15","Concrete Columns","Pr_20_85_15"
"Pr_20_85_16","Concrete Plinths And Bunds","Pr_20_85"
"Pr_20_85_16_14","Concrete Bund Units","Pr_20_85_16"
"Pr_20_85_16_15","Concrete Plinth Units","Pr_20_85_16"
"Pr_20_85_28","Erosion Control Products","Pr_20_85"
"Pr_20_85_28_11","Carbon Steel Wire Bastion Cages","Pr_20_85_28"
"Pr_20_85_28_12","Carbon Steel Wire Mattress Cages","Pr_20_85_28"
"Pr_20_85_28_13","Carbon Steel Wire Trapion Cages","Pr_20_85_28"
"Pr_20_85_28_14","Carbon Steel Wire Gabion Cages","Pr_20_85_28"
"Pr_20_85_28_15","Coir Erosion Mats","Pr_20_85_28"
"Pr_20_85_28_27","Erosion Control Logs","Pr_20_85_28"
"Pr_20_85_28_28","Erosion Control Pallets","Pr_20_85_28"
"Pr_20_85_28_62","Plastics Mattress Cages","Pr_20_85_28"
"Pr_20_85_28_64","Polypropylene (Pp) Rock Rolls","Pr_20_85_28"
"Pr_20_85_32","Frames And Grids","Pr_20_85"
"Pr_20_85_32_01","Access Cover Frames","Pr_20_85_32"
"Pr_20_85_32_02","Aluminium Frames","Pr_20_85_32"
"Pr_20_85_32_03","Aluminium Louvre Frames","Pr_20_85_32"
"Pr_20_85_32_04","Aluminium Structural Sealant Glazing Sub-Frames","Pr_20_85_32"
"Pr_20_85_32_11","Carbon Steel Frames","Pr_20_85_32"
"Pr_20_85_32_12","Carbon Steel Louvre Frames","Pr_20_85_32"
"Pr_20_85_32_13","Carbon Steel Structural Sealant Glazing Sub-Frames","Pr_20_85_32"
"Pr_20_85_32_14","Carbon Steel Dry Lining Frames","Pr_20_85_32"
"Pr_20_85_32_22","Demountable Suspended Ceiling Grids","Pr_20_85_32"
"Pr_20_85_32_30","Floor Level Chute Support Frames","Pr_20_85_32"
"Pr_20_85_32_36","Hardwood Frames","Pr_20_85_32"
"Pr_20_85_32_37","Hardwood Louvre Frames","Pr_20_85_32"
"Pr_20_85_32_38","Hardwood Sub-Frames","Pr_20_85_32"
"Pr_20_85_32_39","Hardwood Window Sub-Frames","Pr_20_85_32"
"Pr_20_85_32_52","Metal Suspended Ceiling Hangers","Pr_20_85_32"
"Pr_20_85_32_66","Protective Frames","Pr_20_85_32"
"Pr_20_85_32_75","Screening And Ventilation Louvre Support Frames","Pr_20_85_32"
"Pr_20_85_32_79","Softwood Frames","Pr_20_85_32"
"Pr_20_85_32_80","Softwood Louvre Frames","Pr_20_85_32"
"Pr_20_85_32_81","Softwood Sub-Frames","Pr_20_85_32"
"Pr_20_85_32_82","Softwood Window Sub-Frames","Pr_20_85_32"
"Pr_20_85_32_83","Solar Module Ballasted Mounting Frames","Pr_20_85_32"
"Pr_20_85_32_84","Solar Module Free-Standing Mounting Frames","Pr_20_85_32"
"Pr_20_85_32_85","Stainless Steel Frames","Pr_20_85_32"
"Pr_20_85_32_86","Stainless Steel Louvre Frames","Pr_20_85_32"
"Pr_20_85_32_92","Unplasticized Polyvinylchloride (Pvc-U) Frames","Pr_20_85_32"
"Pr_20_85_32_93","Unplasticized Polyvinylchloride (Pvc-U) Sub-Frames","Pr_20_85_32"
"Pr_20_85_32_94","Unplasticized Polyvinylchloride (Pvc-U) Window Sub-Frames","Pr_20_85_32"
"Pr_20_85_46","Lathings And Furrings","Pr_20_85"
"Pr_20_85_46_21","Damp-Proof Lathings","Pr_20_85_46"
"Pr_20_85_46_28","Expanded Metal Lathings","Pr_20_85_46"
"Pr_20_85_46_36","Hardwood Furrings","Pr_20_85_46"
"Pr_20_85_46_37","Hardwood Lathings","Pr_20_85_46"
"Pr_20_85_46_52","Metal Arch Form Lathings","Pr_20_85_46"
"Pr_20_85_46_53","Metal Furrings","Pr_20_85_46"
"Pr_20_85_47","Legs, Pedestals And Stringers","Pr_20_85"
"Pr_20_85_47_01","Access Floor Bridging Sections","Pr_20_85_47"
"Pr_20_85_47_02","Access Floor Pedestals","Pr_20_85_47"
"Pr_20_85_47_03","Access Floor Stringers","Pr_20_85_47"
"Pr_20_85_47_04","Acoustic Batten Cradles","Pr_20_85_47"
"Pr_20_85_47_20","Cubicle And Partition Legs","Pr_20_85_47"
"Pr_20_85_47_22","Decking And Paving Pedestals","Pr_20_85_47"
"Pr_20_85_47_47","Leg Supports","Pr_20_85_47"
"Pr_20_85_62","Piles And Ancillary Products","Pr_20_85"
"Pr_20_85_62_11","Carbon Steel Bearing Piles","Pr_20_85_62"
"Pr_20_85_62_12","Carbon Steel Displacement Piles","Pr_20_85_62"
"Pr_20_85_62_13","Carbon Steel Sheet Piles","Pr_20_85_62"
"Pr_20_85_62_14","Carbon Steel Pile Shoes","Pr_20_85_62"
"Pr_20_85_62_15","Concrete Cantilevered Knuckle Piles","Pr_20_85_62"
"Pr_20_85_62_16","Concrete Displacement Piles","Pr_20_85_62"
"Pr_20_85_62_17","Concrete Jacked Piles","Pr_20_85_62"
"Pr_20_85_62_18","Concrete Driven Piles","Pr_20_85_62"
"Pr_20_85_62_19","Concrete Raking Piles","Pr_20_85_62"
"Pr_20_85_62_20","Concrete Underpinning Piles","Pr_20_85_62"
"Pr_20_85_62_21","Corner Connectors To Sheet Pile Walls","Pr_20_85_62"
"Pr_20_85_62_36","Hardwood Piles","Pr_20_85_62"
"Pr_20_85_62_63","Plunge Column Piles","Pr_20_85_62"
"Pr_20_85_62_75","Screw Displacement Piles","Pr_20_85_62"
"Pr_20_85_62_80","Softwood Piles","Pr_20_85_62"
"Pr_20_85_70","Rails","Pr_20_85"
"Pr_20_85_70_02","Aluminium Rails","Pr_20_85_70"
"Pr_20_85_70_03","Aluminium Support Rails","Pr_20_85_70"
"Pr_20_85_70_04","Aluminium Carrier Rails","Pr_20_85_70"
"Pr_20_85_70_10","Carbon Steel Carrier Rails","Pr_20_85_70"
"Pr_20_85_70_11","Carbon Steel Fencing And Barrier Rails","Pr_20_85_70"
"Pr_20_85_70_12","Carbon Steel Fencing And Barrier Top Rails","Pr_20_85_70"
"Pr_20_85_70_13","Carbon Steel Safety Barrier Open Box Beams","Pr_20_85_70"
"Pr_20_85_70_14","Carbon Steel Safety Barrier Rectangular Hollow Sections","Pr_20_85_70"
"Pr_20_85_70_15","Carbon Steel Safety Barrier Tensioned Corrugated Beams","Pr_20_85_70"
"Pr_20_85_70_16","Carbon Steel Safety Barrier Transitions And Connections","Pr_20_85_70"
"Pr_20_85_70_17","Carbon Steel Safety Barrier Un-Tensioned Corrugated Beams","Pr_20_85_70"
"Pr_20_85_70_18","Carbon Steel Support Rails","Pr_20_85_70"
"Pr_20_85_70_19","Cast Iron Rails","Pr_20_85_70"
"Pr_20_85_70_20","Concrete Rails","Pr_20_85_70"
"Pr_20_85_70_36","Hardwood Dowel Hanging Rails","Pr_20_85_70"
"Pr_20_85_70_52","Metal Hanging Rails","Pr_20_85_70"
"Pr_20_85_70_63","Plastics Rails","Pr_20_85_70"
"Pr_20_85_70_80","Softwood Dowel Hanging Rails","Pr_20_85_70"
"Pr_20_85_70_83","Stainless Steel Carrier Rails","Pr_20_85_70"
"Pr_20_85_70_84","Stainless Steel Rails","Pr_20_85_70"
"Pr_20_85_70_85","Stainless Steel Support Rails","Pr_20_85_70"
"Pr_20_85_70_97","Wall-Mounted Furniture Support Rails","Pr_20_85_70"
"Pr_20_85_72","Retaining Products","Pr_20_85"
"Pr_20_85_72_15","Concrete Interlocking Blocks","Pr_20_85_72"
"Pr_20_85_72_52","Modular Reinforced Concrete Stem Wall Units","Pr_20_85_72"
"Pr_20_85_72_75","Sawn Hardwood Crib Wall Units","Pr_20_85_72"
"Pr_20_85_85","Straps, Ties, Channels And Inserts","Pr_20_85"
"Pr_20_85_85_02","Aluminium Bronze Slot Ties","Pr_20_85_85"
"Pr_20_85_85_04","Aluminium Bronze Wall Head Restraint Slip Ties","Pr_20_85_85"
"Pr_20_85_85_11","Carbon Steel Cast-In Channels","Pr_20_85_85"
"Pr_20_85_85_12","Carbon Steel Movement Joint Lateral Restraint Slip Ties","Pr_20_85_85"
"Pr_20_85_85_13","Carbon Steel Lateral Restraint Straps","Pr_20_85_85"
"Pr_20_85_85_14","Carbon Steel Slot Ties","Pr_20_85_85"
"Pr_20_85_85_15","Carbon Steel Threaded Studding Ties","Pr_20_85_85"
"Pr_20_85_85_16","Carbon Steel Tie Bars","Pr_20_85_85"
"Pr_20_85_85_17","Carbon Steel Vertical Restraint Straps","Pr_20_85_85"
"Pr_20_85_85_18","Carbon Steel Wall Head Restraint Slip Ties","Pr_20_85_85"
"Pr_20_85_85_19","Cavity Wall Ties","Pr_20_85_85"
"Pr_20_85_85_20","Channel Slot Ties","Pr_20_85_85"
"Pr_20_85_85_21","Copper Slot Ties","Pr_20_85_85"
"Pr_20_85_85_22","Copper Wall Head Restraint Slip Ties","Pr_20_85_85"
"Pr_20_85_85_28","Existing Wall Tie Isolating Sleeves","Pr_20_85_85"
"Pr_20_85_85_33","General-Purpose Slip Ties","Pr_20_85_85"
"Pr_20_85_85_36","Head Restraint Slip Ties","Pr_20_85_85"
"Pr_20_85_85_42","Insulation Fixing Straps","Pr_20_85_85"
"Pr_20_85_85_57","Non-Loadbearing Wall Head Restraints","Pr_20_85_85"
"Pr_20_85_85_61","Permanent Insulation Formwork (Pif) Connectors","Pr_20_85_85"
"Pr_20_85_85_62","Phosphor Bronze Slot Ties","Pr_20_85_85"
"Pr_20_85_85_63","Phosphor Bronze Wall Head Restraint Slip Ties","Pr_20_85_85"
"Pr_20_85_85_64","Polyester (Pet) Straps","Pr_20_85_85"
"Pr_20_85_85_70","Restraint Belts","Pr_20_85_85"
"Pr_20_85_85_71","Roofing Belts","Pr_20_85_85"
"Pr_20_85_85_72","Roofing Straps","Pr_20_85_85"
"Pr_20_85_85_73","Shear Wall Ties","Pr_20_85_85"
"Pr_20_85_85_74","Slotted Wall Channels And Brackets","Pr_20_85_85"
"Pr_20_85_85_75","Stainless Steel Lateral Restraint Straps","Pr_20_85_85"
"Pr_20_85_85_76","Stainless Steel Slot Ties","Pr_20_85_85"
"Pr_20_85_85_77","Stainless Steel Threaded Studding Ties","Pr_20_85_85"
"Pr_20_85_85_78","Stainless Steel Tie Bars","Pr_20_85_85"
"Pr_20_85_85_79","Stainless Steel Vertical Restraint Straps","Pr_20_85_85"
"Pr_20_85_85_80","Stainless Steel Wall Head Restraint Slip Ties","Pr_20_85_85"
"Pr_20_85_85_81","Stainless Steel Drive Ties","Pr_20_85_85"
"Pr_20_85_85_82","Stainless Steel Resin-Bonded Ties","Pr_20_85_85"
"Pr_20_85_85_83","Stainless Steel Expansion Ties","Pr_20_85_85"
"Pr_20_85_85_84","Stainless Steel Cast-In Channels","Pr_20_85_85"
"Pr_20_85_85_85","Stainless Steel Cladding Channels","Pr_20_85_85"
"Pr_20_85_85_86","Stainless Steel Cladding Ties","Pr_20_85_85"
"Pr_20_85_85_87","Surface Mounted Channels","Pr_20_85_85"
"Pr_20_85_85_88","Tension Straps","Pr_20_85_85"
"Pr_20_85_85_95","Wall Starters And Connectors","Pr_20_85_85"
"Pr_20_85_85_96","Water-Resistant Concrete Formwork Ties","Pr_20_85_85"
"Pr_20_85_85_97","Wind Posts","Pr_20_85_85"
"Pr_20_85_86","Supports","Pr_20_85"
"Pr_20_85_86_11","Carbon Steel Struts","Pr_20_85_86"
"Pr_20_85_86_28","Extinguisher Floor Stands","Pr_20_85_86"
"Pr_20_85_86_30","Formwork Props","Pr_20_85_86"
"Pr_20_85_86_31","Formwork Shores","Pr_20_85_86"
"Pr_20_85_86_63","Pipe Supports","Pr_20_85_86"
"Pr_20_85_86_72","Roof Gutter Brackets","Pr_20_85_86"
"Pr_20_85_86_73","Roof Gutter Straps","Pr_20_85_86"
"Pr_20_85_86_76","Sink Supports","Pr_20_85_86"
"Pr_20_85_86_84","Stainless Steel Struts","Pr_20_85_86"
"Pr_20_85_90","Trusses And Lattice Frames","Pr_20_85"
"Pr_20_85_90_02","Aluminium Lattice Trusses And Frames","Pr_20_85_90"
"Pr_20_85_90_11","Carbon Steel Lattice Floor Joists And Purlins","Pr_20_85_90"
"Pr_20_85_90_12","Carbon Steel Pitched Roof Trusses","Pr_20_85_90"
"Pr_20_85_90_90","Trussed Rafters","Pr_20_85_90"
"Pr_20_93","Unit Structure And General Products","Pr_20"
"Pr_20_93_11","Cappings, Copings And Sill Units","Pr_20_93"
"Pr_20_93_11_10","Calcium Silicate Capping Units","Pr_20_93_11"
"Pr_20_93_11_11","Calcium Silicate Coping Units","Pr_20_93_11"
"Pr_20_93_11_12","Calcium Silicate Sills","Pr_20_93_11"
"Pr_20_93_11_13","Cast Stone Capping Units","Pr_20_93_11"
