Pr Products - 09 July 2015 - v1.1,,,,,,,
,,,,,,,
Code,Group,Sub group,Section,Object,Title,NBS Code,NRM
Pr_35_57_71_30,35,57,71,30,Floor surface coating resins,45-55-70/335 Floor coating resin;,
Pr_35_57_71_31,35,57,71,31,Foam-backed linoleum sheets,45-20-70/330 Linoleum sheet on foam backing;,
Pr_35_57_71_32,35,57,71,32,Foam-backed polyvinyl chloride (PVC) PVC sheets,45-20-70/355 PVC sheet on PVC foam backing;,
Pr_35_57_71_33,35,57,71,33,Foam-backed polyvinyl chloride (PVC) PVC tiles,45-20-70/445 PVC tiles on PVC foam backing;,
Pr_35_57_71_34,35,57,71,34,Foam-backed smooth rubber sheets,45-20-70/385 Rubber sheet – smooth with foam backing;,
Pr_35_57_71_35,35,57,71,35,Granular rubber sheets,45-20-70/370 Rubber sheet – granular;,
Pr_35_57_71_36,35,57,71,36,Granular rubber tiles,45-20-70/460 Rubber tiles – granular;,
Pr_35_57_71_37,35,57,71,37,Hammered rubber tiles,45-20-70/465 Rubber tiles – hammered;,
Pr_35_57_71_43,35,57,71,43,Jute or polyester felt-backed polyvinyl chloride (PVC) sheets,45-20-70/350 PVC sheet on jute or polyester felt backing;,
Pr_35_57_71_44,35,57,71,44,Jute or polyester felt-backed polyvinyl chloride (PVC) tiles,45-20-70/440 PVC tiles on jute or polyester felt backing;,
Pr_35_57_71_46,35,57,71,46,Linoleum sheets,45-20-70/320 Linoleum sheet;,
Pr_35_57_71_49,35,57,71,49,Linoleum tiles,45-20-70/425 Linoleum tiles;,
Pr_35_57_71_55,35,57,71,55,Multilayer flooring,45-20-70/495 Multilayer flooring;,
Pr_35_57_71_61,35,57,71,61,Particle-based enhanced slip resistant polyvinyl chloride (PVC) sheets,45-20-70/360 PVC sheet with particle based enhanced slip resistance;,
Pr_35_57_71_62,35,57,71,62,Particle-based enhanced slip resistant polyvinyl chloride (PVC) tiles,45-20-70/450 PVC tiles with particle based enhanced slip resistance;,
Pr_35_57_71_67,35,57,71,67,Polyvinyl chloride (PVC) sheets,45-20-70/335 PVC sheet;,
Pr_35_57_71_68,35,57,71,68,Polyvinyl chloride (PVC) tiles,45-20-70/430 PVC tiles;,
Pr_35_57_71_72,35,57,71,72,Relief rubber sheets,45-20-70/375 Rubber sheet – relief;,
Pr_35_57_71_73,35,57,71,73,Relief rubber tiles,45-20-70/470 Rubber tiles – relief;,
Pr_35_57_71_74,35,57,71,74,Rubber mat and sheet,45-20-70/367 Rubber mat and sheet;,
Pr_35_57_71_75,35,57,71,75,Rubber tiles,45-20-70/452 Rubber tiles;,
Pr_35_57_71_76,35,57,71,76,Semi-flexible polyvinyl chloride (PVC) tiles,45-20-70/480 Semi-flexible PVC tiles;,
Pr_35_57_71_80,35,57,71,80,Smooth rubber sheets,45-20-70/380 Rubber sheet – smooth;,
Pr_35_57_71_84,35,57,71,84,Smooth rubber tiles,45-20-70/475 Rubber tiles – smooth;,
Pr_35_57_71_86,35,57,71,86,Solid rubber sheets,45-20-70/390 Rubber sheet – solid;,
Pr_35_57_88,35,57,88,,Textiles,,
Pr_35_57_88_16,35,57,88,16,Cotton textiles,,
Pr_35_57_88_46,35,57,88,46,Linen textiles,,
Pr_35_57_88_97,35,57,88,97,Woollen textiles,,
Pr_35_57_88_98,35,57,88,98,Wool-nylon textiles,,
Pr_35_90,35,90,,,Trim products,,
Pr_35_90_07,35,90,07,,"Beads, stops and fillets",,
Pr_35_90_07_04,35,90,07,04,Angle fillets,45-75-05/310 Angle fillets;,
Pr_35_90_07_08,35,90,07,08,Bitumen impregnated fibreboard fillets,45-75-05/320 Bitumen impregnated fibreboard fillets;,
Pr_35_90_07_24,35,90,07,24,Dry lining beads,45-75-05/330 Dry lining beads;,
Pr_35_90_07_33,35,90,07,33,Glazing beads,45-65-40/420 Glazing beads;,
Pr_35_90_07_47,35,90,07,47,Lead cames,,
Pr_35_90_07_63,35,90,07,63,Plaster beads,45-75-05/340 Plaster beads;,
Pr_35_90_07_72,35,90,07,72,Render beads,45-75-05/350 Render beads;,
Pr_35_90_07_73,35,90,07,73,Render stops,,
Pr_35_90_07_88,35,90,07,88,Thin-coat plaster beads,45-75-05/360 Thin coat plaster beads;,
Pr_35_90_07_89,35,90,07,89,Timber fillets,45-60-90/385 Timber fillets;,
Pr_35_90_09,35,90,09,,Bridge expansion joints,,
Pr_35_90_09_11,35,90,09,11,Cantilever expansion comb or tooth joints,45-75-07/325 Cantilever expansion comb or tooth joints;,
Pr_35_90_09_27,35,90,09,27,Elastomeric expansion joint in metal runners,45-75-07/335 Elastomeric expansion joint in metal runners;,
Pr_35_90_09_28,35,90,09,28,Elastomeric pad,45-75-28/305 Elastomeric Pad;,
Pr_35_90_09_71,35,90,09,71,Reinforced elastomeric expansion joints,45-75-07/330 Reinforced elastomeric expansion joint;,
Pr_35_90_09_85,35,90,09,85,Supported expansion joints,45-75-07/340 Supported expansion joint;,
Pr_35_90_15,35,90,15,,Concrete construction joint accessories ,,
Pr_35_90_15_08,35,90,15,08,Bottom-of-slab plastics crack inducers,45-75-42/320 Bottom-of-slab plastics crack inducer;,
Pr_35_90_15_11,35,90,15,11,Carbon steel arris armourings,45-75-42/310 Carbon steel arris armouring;,
Pr_35_90_15_12,35,90,15,12,Carbon steel shear load connectors,45-75-42/390 Carbon steel shear load connector;,
Pr_35_90_15_13,35,90,15,13,Carbon steel strip crack inducers,45-75-42/325 Carbon steel strip crack inducer;,
Pr_35_90_15_14,35,90,15,14,Centrally-placed rubber flexible waterstops,"45-75-42/355 Centrally placed, rubber, flexible waterstop;",
Pr_35_90_15_15,35,90,15,15,Centrally-placed polyvinyl chloride (PVC) elastomer flexible waterstops,"45-75-42/360 Centrally-placed, PVC elastomer, flexible waterstop;",
Pr_35_90_15_16,35,90,15,16,Centrally-placed unplasticized polyvinyl chloride (PVC-U) flexible waterstops,"45-75-42/350 Centrally placed, PVC-U, flexible waterstop;",
Pr_35_90_15_19,35,90,15,19,Coated metal waterstop,45-75-42/382 Coated metal waterstop;,
Pr_35_90_15_37,35,90,15,37,Headed stud shear connectors,45-75-42/385 Headed stud shear connectors;,
Pr_35_90_15_42,35,90,15,42,Injectable hose waterstops,45-75-42/365 Injectable hose waterstop;,
Pr_35_90_15_63,35,90,15,63,Plastics strip crack inducers,45-75-42/330 Plastics strip crack inducer;,
Pr_35_90_15_74,35,90,15,74,Rubber hydrophilic waterstops,45-75-42/370 Rubber hydrophilic waterstop;,
Pr_35_90_15_77,35,90,15,77,Shrinkage tube crack inducers,45-75-42/335 Shrinkage tube crack inducer;,
Pr_35_90_15_82,35,90,15,82,Stainless steel arris armourings,45-75-42/315 Stainless steel arris armouring;,
Pr_35_90_15_83,35,90,15,83,Stainless steel shear load connectors,45-75-42/395 Stainless steel shear load connector;,
Pr_35_90_15_84,35,90,15,84,Stainless steel strip crack inducers,45-75-42/340 Stainless steel strip crack inducer;,
Pr_35_90_15_85,35,90,15,85,Surface mounted polyvinyl chloride (PVC) flexible waterstops,"45-75-42/375 Surface mounted, PVC, flexible waterstop;",
Pr_35_90_15_86,35,90,15,86,Synthetic elastomer hydrophilic waterstops,45-75-42/380 Synthetic elastomer hydrophilic waterstop;,
Pr_35_90_15_88,35,90,15,88,Thermal break shear load connectors,45-75-42/397 Thermal break shear load connectors;,
Pr_35_90_15_89,35,90,15,89,Thermal break connection plates,45-75-42/399 Thermal break connection plates;,
Pr_35_90_22,35,90,22,,Dividing and edge strips,,
Pr_35_90_22_36,35,90,22,36,Hardwood edgings,45-60-90/428 Hardwood edging;,
Pr_35_90_22_51,35,90,22,51,Metal angle edgings,45-75-25/350 Metal angle edgings;,
Pr_35_90_22_52,35,90,22,52,Metal edgings,45-75-25/420 Metal edgings;,
Pr_35_90_22_63,35,90,22,63,Plastics edgings,45-75-25/410 Plastics edgings;,
Pr_35_90_22_66,35,90,22,66,Preformed tiling strip joints,45-75-25/370 Preformed strip joints to tiling;,
Pr_35_90_22_72,35,90,22,72,Recycled plastics edgings,45-60-60/390 Recycled plastics edging;,
Pr_35_90_22_80,35,90,22,80,Softwood edgings,45-60-90/446 Softwood edging;,
Pr_35_90_22_88,35,90,22,88,Timber grass edgings,45-75-25/400 Timber edging;,
Pr_35_90_27,35,90,27,,Expansion joints,,
Pr_35_90_27_11,35,90,27,11,Chloroprene and aluminium expansion joints,,
Pr_35_90_27_12,35,90,27,12,Chloroprene and copper expansion joints,,
Pr_35_90_27_13,35,90,27,13,Chloroprene and lead expansion joints,,
Pr_35_90_27_14,35,90,27,14,Chloroprene and stainless steel expansion joints,,
Pr_35_90_27_15,35,90,27,15,Chloroprene and zinc expansion joints,,
Pr_35_90_28,35,90,28,,External trims and sills,,
Pr_35_90_28_04,35,90,28,04,Anti-climb security devices,45-35-22/410 Anti-climb security devices;,
Pr_35_90_28_15,35,90,28,15,Cover caps,45-75-35/310 Cover caps;,
Pr_35_90_28_23,35,90,28,23,Double skin glass-reinforced plastics (GRP) components,,
Pr_35_90_28_28,35,90,28,28,External extension sills,,
Pr_35_90_28_32,35,90,28,32,Glass-reinforced plastics (GRP) façade components,45-75-30/312 Glass fibre reinforced plastics (GRP) facade components;,
Pr_35_90_28_33,35,90,28,33,Glass-reinforced plastics (GRP) roof components,45-75-30/317 Glass fibre reinforced plastics (GRP) roof components;,
Pr_35_90_28_36,35,90,28,36,Hardwood copings,45-60-90/426 Hardwood copings;,
Pr_35_90_28_50,35,90,28,50,Membrane standing seam profiles,45-65-50/392 Standing seam profiles for membranes;,
Pr_35_90_28_51,35,90,28,51,Metal drip trims,45-75-30/320 Metal drip trims;,
Pr_35_90_28_52,35,90,28,52,Metal finishing trims,45-75-30/325 Metal finishing trims;,
Pr_35_90_28_62,35,90,28,62,Plastics and composite material trim boards,45-75-30/330 Plastics and composite material trim boards;,
Pr_35_90_28_64,35,90,28,64,Polyvinyl chloride (PVC) standing seam profiles,,
Pr_35_90_28_72,35,90,28,72,Roof membrane perimeter trims,45-75-30/345 Roof membrane perimeter trims;,
Pr_35_90_28_76,35,90,28,76,Single skin ribbed glass,,
Pr_35_90_28_79,35,90,28,79,Softwood copings,,
Pr_35_90_28_84,35,90,28,84,Stainless steel undersills,45-75-30/350 Stainless steel undersills;,
Pr_35_90_28_92,35,90,28,92,Unplasticized polyvinyl chloride (PVC-U) finishing trims,45-75-30/340 PVC-U finishing trims;,
Pr_35_90_28_93,35,90,28,93,Unplasticized polyvinyl chloride (PVC-U) sills,,
Pr_35_90_28_96,35,90,28,96,Wood finishing trims,45-75-30/355 Wood finishing trims;,
Pr_35_90_28_97,35,90,28,97,Wood trim boards,45-75-30/360 Wood trim boards;,
Pr_35_90_30,35,90,30,,Flashings and aprons,,
Pr_35_90_30_01,35,90,30,01,Aluminium flashings and aprons,45-75-35/330 Metal flashings;,
Pr_35_90_30_08,35,90,30,08,Bitumen-based flashings and aprons,45-75-35/340 Bitumen-based flashings;,
Pr_35_90_30_11,35,90,30,11,Carbon steel flashings and aprons,45-75-35/330 Metal flashings;,
Pr_35_90_30_15,35,90,30,15,Copper flashings and aprons,45-75-35/330 Metal flashings;,
Pr_35_90_30_18,35,90,30,18,Copper slates,45-65-52/335 Copper slates;,
Pr_35_90_30_34,35,90,30,34,Glass-reinforced plastics (GRP) flashings and aprons,45-75-35/350 GRP flashings and aprons;,
Pr_35_90_30_46,35,90,30,46,Lead flashings and aprons,45-75-35/330 Metal flashings;,
Pr_35_90_30_47,35,90,30,47,Lead slates,45-65-52/375 Lead slates;,
Pr_35_90_30_64,35,90,30,64,Polyethylene (PE)-based flashings and aprons,45-75-35/360 Polyethylene-based flashings and aprons;,
Pr_35_90_30_72,35,90,30,72,Recycled plastics flashings and aprons,45-75-35/370 Recycled plastics flashings and aprons;,
Pr_35_90_30_83,35,90,30,83,Stainless steel flashings and aprons,45-75-35/330 Metal flashings;,
Pr_35_90_30_99,35,90,30,99,Zinc flashings and aprons,45-75-35/330 Metal flashings;,
Pr_35_90_31,35,90,31,,Floor and stair trims,,
Pr_35_90_31_11,35,90,31,11,Carpet grippers,45-20-15/450 Carpet grippers;,
Pr_35_90_31_12,35,90,31,12,Carpet gripper strips,45-20-35/315 Carpet gripper strips;,
Pr_35_90_31_26,35,90,31,26,Flexible polyvinyl chloride (PVC) stair nosings,45-20-35/385 Flexible PVC stair nosings;,
Pr_35_90_31_27,35,90,31,27,Flexible stair coverings,45-20-35/400 Stair covering components;,
Pr_35_90_31_28,35,90,31,28,Floor construction joint trims,45-20-35/320 Construction joint trims;,
Pr_35_90_31_29,35,90,31,29,Floor cover strips,45-20-35/325 Cover strips;,
Pr_35_90_31_30,35,90,31,30,Floor dividing strips,45-20-35/330 Dividing strips;,
Pr_35_90_31_31,35,90,31,31,Floor edge trims,45-20-35/340 Floor edge trims;,
Pr_35_90_31_32,35,90,31,32,Floor edging strips,45-20-35/335 Edging strips;,
Pr_35_90_31_33,35,90,31,33,Floor threshold strips,45-20-35/355 Threshold strips;,
Pr_35_90_31_36,35,90,31,36,Hardwood floor threshold strips,45-20-35/360 Wood threshold strips;,
Pr_35_90_31_37,35,90,31,37,Hardwood stair trims,45-20-35/415 Wood stair trims;,
Pr_35_90_31_50,35,90,31,50,Mat well frames,45-20-35/345 Mat well frames;,
Pr_35_90_31_58,35,90,31,58,One part floor transition strips,45-20-35/370 One part transition strips;,
Pr_35_90_31_66,35,90,31,66,Preformed strip joints to screeds,45-75-25/340 Preformed strip joints to screeds;,
Pr_35_90_31_70,35,90,31,70,Radiator pipe floor covers,45-20-35/425 Radiator pipe covers;,
Pr_35_90_31_71,35,90,31,71,Raised access floor level-change trims,45-20-35/305 Level change trims for raised access floors;,
Pr_35_90_31_72,35,90,31,72,Raised access floor vertical edging panels,45-20-35/310 Vertical edging panels for raised access floors;,
Pr_35_90_31_73,35,90,31,73,Render-grade resin coves,45-20-35/350 Render-grade resin coves;,
Pr_35_90_31_74,35,90,31,74,Rigid stair nosings,45-20-35/390 Rigid stair nosings;,
Pr_35_90_31_75,35,90,31,75,Rubber composite stair nosing inserts,45-20-35/395 Rubber composite stair nosing inserts;,
Pr_35_90_31_83,35,90,31,83,Stair rods,,
Pr_35_90_31_84,35,90,31,84,Stair trims,45-20-35/410 Stair trims;,
Pr_35_90_31_90,35,90,31,90,Two-part floor transition strips,45-20-35/375 Two part transition strips;,
Pr_35_90_31_95,35,90,31,95,Wearing screed sawn-joint sealing strips,45-75-25/330 Sealing strips for sawn joints in wearing screeds;,
Pr_35_90_31_96,35,90,31,96,Wood-based floor threshold strips,45-20-35/365 Wood based threshold strips;,
Pr_35_90_31_97,35,90,31,97,Wood-based floor transition strips,45-20-35/380 Wood based transition strips;,
Pr_35_90_33,35,90,33,,"Gaskets, weatherstrips and baffles",,
Pr_35_90_33_12,35,90,33,12,Cellular rubber gaskets,45-75-40/320 Cellular rubber gaskets;,
Pr_35_90_33_20,35,90,33,20,Curtain walls glazing and panel gaskets,45-75-40/350 Glazing and panel gaskets for curtain walling;,
Pr_35_90_33_22,35,90,33,22,Door and window weatherstrips and seals,45-75-40/430 Door and window weatherstrips and seals;,
Pr_35_90_33_23,35,90,33,23,Door threshold weatherstrips and seals,45-75-40/435 Door threshold weatherstrips and seals;,
Pr_35_90_33_24,35,90,33,24,Ethylene propylene diene monomer (EPDM) combined hydrophilic gaskets,45-75-40/414 EPDM combined hydrophilic gasket;,
Pr_35_90_33_25,35,90,33,25,Ethylene propylene diene monomer (EPDM) gaskets,45-75-40/416 EPDM gaskets;,
Pr_35_90_33_26,35,90,33,26,Ethylene propylene diene monomer (EPDM) rubber section glazing trims,45-75-40/330 EPDM rubber section glazing trims;,
Pr_35_90_33_28,35,90,33,28,Extruded polyvinyl chloride (PVC) glazing gaskets,45-75-40/340 Extruded PVC glazing gaskets;,
Pr_35_90_33_34,35,90,33,34,Glass-reinforced plastics (GRP) cladding neoprene gaskets,45-75-40/360 Neoprene gaskets for GRP cladding;,
Pr_35_90_33_39,35,90,33,39,Hydrophilic gaskets,45-75-40/412 Hydrophilic gaskets for underground works;,
Pr_35_90_33_56,35,90,33,56,Neoprene baffles,45-75-40/310 Neoprene baffles;,
Pr_35_90_33_57,35,90,33,57,Non-cellular rubber gaskets,45-75-40/370 Non-cellular rubber gaskets;,
Pr_35_90_33_64,35,90,33,64,Polypropylene baffles,,
Pr_35_90_33_66,35,90,33,66,Pre-formed butyl strip glazing trims,45-75-40/380 Pre-formed butyl strip glazing trims;,
Pr_35_90_33_77,35,90,33,77,Single-sided glazing gaskets,45-75-40/390 Single-sided glazing gaskets;,
Pr_35_90_33_84,35,90,33,84,Stainless steel baffles,,
Pr_35_90_33_86,35,90,33,86,Synthetic rubber glazing gaskets,45-75-40/400 Synthetic rubber glazing gaskets;,
Pr_35_90_33_97,35,90,33,97,Weatherstripping,45-75-40/440 Weatherstripping;,
Pr_35_90_33_99,35,90,33,99,Zipper gaskets,45-75-40/410 Zipper gaskets;,
Pr_35_90_43,35,90,43,,Interior wall and ceiling trims,,
Pr_35_90_43_02,35,90,43,02,Aluminium skirtings,45-75-95/320 Metal skirtings;,
Pr_35_90_43_03,35,90,43,03,Angle trims,,
Pr_35_90_43_04,35,90,43,04,Arrises,,
Pr_35_90_43_12,35,90,43,12,Ceiling perimeter trims,45-75-95/405 Ceiling perimeter trims;,
Pr_35_90_43_13,35,90,43,13,Column guards,45-75-95/475 Column guards;,
Pr_35_90_43_14,35,90,43,14,Cork cove skirtings,45-75-95/305 Cork cove skirtings;,
Pr_35_90_43_15,35,90,43,15,Corner guards,45-75-95/480 Corner guards;,
Pr_35_90_43_16,35,90,43,16,Cover strips,45-75-95/410 Cover strips;,
Pr_35_90_43_17,35,90,43,17,Coves,,
Pr_35_90_43_21,35,90,43,21,Edge battens,45-75-95/425 Edge battens;,
Pr_35_90_43_22,35,90,43,22,Edge trims,45-75-95/430 Edge trims;,
Pr_35_90_43_29,35,90,43,29,Fibrous plaster mouldings,45-75-95/455 Fibrous plaster mouldings;,
Pr_35_90_43_30,35,90,43,30,Fire-insulating caps,,
Pr_35_90_43_42,35,90,43,42,Intumescent protective castings,45-45-70/400 Intumescent protective castings;,
Pr_35_90_43_47,35,90,43,47,Lighting cornices,45-75-95/450 Lighting cornices;,
Pr_35_90_43_48,35,90,43,48,Medium density fibreboard (MDF) architraves,45-75-95/310 Medium density fibreboard (MDF) architraves;,
Pr_35_90_43_49,35,90,43,49,Medium density fibreboard (MDF) backboards,,
Pr_35_90_43_50,35,90,43,50,Medium density fibreboard (MDF) cover strips,,
Pr_35_90_43_51,35,90,43,51,Medium density fibreboard (MDF) dado rails,45-75-95/350 Medium density fibreboard (MDF) dado rail;,
Pr_35_90_43_52,35,90,43,52,Medium density fibreboard (MDF) edge trims,,
Pr_35_90_43_53,35,90,43,53,Medium density fibreboard (MDF) lining boards,45-75-95/375 Medium density fibreboard (MDF) lining board;,
Pr_35_90_43_54,35,90,43,54,Medium density fibreboard (MDF) mouldings and trims,45-75-95/365 Wood mouldings and trims;,
Pr_35_90_43_55,35,90,43,55,Medium density fibreboard (MDF) mounting battens,,
Pr_35_90_43_56,35,90,43,56,Medium density fibreboard (MDF) picture rails,45-75-95/355 Medium density fibreboard (MDF) picture rail;,
Pr_35_90_43_57,35,90,43,57,Medium density fibreboard (MDF) protection rails,,
Pr_35_90_43_58,35,90,43,58,Medium density fibreboard (MDF) skirtings,45-75-95/315 Medium density fibreboard (MDF) skirtings;,
Pr_35_90_43_59,35,90,43,59,Metal skirtings,45-75-95/320 Metal skirtings;,
Pr_35_90_43_60,35,90,43,60,Panel partition closer pieces,45-75-95/445 Panel partition closer pieces;,
Pr_35_90_43_61,35,90,43,61,Pilasters,,
Pr_35_90_43_62,35,90,43,62,Plaster cornices,,
Pr_35_90_43_63,35,90,43,63,Plastics skirtings,45-75-95/325 Plastics skirtings;,
Pr_35_90_43_64,35,90,43,64,Polyvinyl chloride (PVC) cove skirtings,45-75-95/330 PVC cove skirtings;,
Pr_35_90_43_66,35,90,43,66,Preformed casings,45-75-95/390 Preformed casings;,
Pr_35_90_43_70,35,90,43,70,Radiator guards,45-75-95/485 Radiator guards;,
Pr_35_90_43_74,35,90,43,74,Rubber cove skirtings,45-75-95/335 Rubber cove skirtings;,
Pr_35_90_43_84,35,90,43,84,Solid cast plaster mouldings,45-75-95/460 Solid cast plaster mouldings;,
Pr_35_90_43_86,35,90,43,86,Wall protection panels,45-75-95/465 Wall protection panels;,
Pr_35_90_43_87,35,90,43,87,Wood architraves,45-75-95/340 Wood architraves;,
Pr_35_90_43_88,35,90,43,88,Wood backboards,45-75-95/400 Wood backboards;,
Pr_35_90_43_89,35,90,43,89,Wood cover strips,45-75-95/420 Wood cover strips;,
Pr_35_90_43_90,35,90,43,90,Wood dado rails,45-75-95/360 Wood dado rails;,
Pr_35_90_43_91,35,90,43,91,Wood edge trims,45-75-95/435 Wood edge trims;,
Pr_35_90_43_92,35,90,43,92,Wood fillets,45-75-95/415 Wood fillets;,
Pr_35_90_43_93,35,90,43,93,Wood lining boards,45-75-95/385 Wood lining board;,
Pr_35_90_43_94,35,90,43,94,Wood mouldings and trims,45-75-95/365 Wood mouldings and trims;,
Pr_35_90_43_95,35,90,43,95,Wood mounting battens,45-75-95/395 Wood mounting battens;,
Pr_35_90_43_96,35,90,43,96,Wood picture rails,45-75-95/370 Wood picture rails;,
Pr_35_90_43_97,35,90,43,97,Wood protection rails,45-75-95/470 Wood protection rails;,
Pr_35_90_43_98,35,90,43,98,Wood skirtings,45-75-95/345 Wood skirtings;,
Pr_35_90_50,35,90,50,,Masonry walling ancillary products,,
Pr_35_90_50_03,35,90,50,03,Airbricks,45-80-50/370 Airbricks;,
Pr_35_90_50_61,35,90,50,61,Perpend joint plastics cavity ventilators,45-80-50/386 Perpend joint plastics cavity ventilators;,
Pr_35_90_50_62,35,90,50,62,Perpend joint plastics weep holes,45-25-20/450 Perpend joint plastics weep holes;,
Pr_35_90_50_64,35,90,50,64,Plastics cavity closers,45-80-50/388 Plastics cavity closers;,
Pr_35_90_50_88,35,90,50,88,Tile creasings,45-80-90/460 Clay tiles creasing;,
Pr_35_90_53,35,90,53,,Movement joints,,
Pr_35_90_53_11,35,90,53,11,Cast-in screed movement joints,45-75-50/310 Cast-in movement joints for screeds;,
Pr_35_90_53_30,35,90,53,30,Fibre cement movement joints,45-75-50/330 Fibre cement movement joints;,
Pr_35_90_53_42,35,90,53,42,Insulated render system construction and movement joints,45-75-50/320 Construction and movement joints for insulated render systems;,
Pr_35_90_53_50,35,90,53,50,Mastic asphalt (MA) movement joints,45-75-50/370 Movement joints in mastic asphalt;,
Pr_35_90_53_52,35,90,53,52,Metal movement joint edging angles,45-75-50/340 Metal edging angles for movement joints;,
